close,date,high,id,low,open,ticker,volume
1.1343,2018-12-05 09:35:00,1.1345,19712307,1.1342,1.13445,EURUSD,129
1.1342,2018-12-05 09:36:00,1.13432,19712328,1.134,1.13415,EURUSD,125
1.1339,2018-12-05 09:37:00,1.13422,19712359,1.1339,1.13421,EURUSD,144
1.13395,2018-12-05 09:38:00,1.13403,19712384,1.1338,1.134,EURUSD,151
1.13381,2018-12-05 09:39:00,1.13401,19712407,1.1337,1.13397,EURUSD,142
1.13346,2018-12-05 09:40:00,1.13394,19712436,1.13323,1.1338,EURUSD,227
1.1335,2018-12-05 09:41:00,1.13368,19712456,1.1333,1.13346,EURUSD,172
1.13336,2018-12-05 09:42:00,1.13352,19712493,1.1333,1.13352,EURUSD,156
1.13335,2018-12-05 09:43:00,1.13344,19712523,1.1332,1.13339,EURUSD,164
1.13337,2018-12-05 09:44:00,1.13343,19712548,1.1332,1.13336,EURUSD,120
1.1334,2018-12-05 09:45:00,1.13343,19712577,1.1332,1.13338,EURUSD,170
1.1335,2018-12-05 09:46:00,1.13354,19712601,1.1332,1.13339,EURUSD,132
1.13339,2018-12-05 09:47:00,1.13354,19712631,1.1333,1.1334,EURUSD,133
1.13338,2018-12-05 09:48:00,1.13354,19712651,1.13329,1.13337,EURUSD,164
1.13312,2018-12-05 09:49:00,1.1335,19712675,1.13298,1.1335,EURUSD,149
1.13297,2018-12-05 09:50:00,1.1332,19712689,1.1328,1.13311,EURUSD,184
1.13313,2018-12-05 09:51:00,1.13318,19712729,1.1328,1.1329,EURUSD,131
1.1331,2018-12-05 09:52:00,1.13321,19712755,1.1329,1.13314,EURUSD,150
1.13299,2018-12-05 09:53:00,1.13314,19712786,1.1329,1.13314,EURUSD,113
1.13285,2018-12-05 09:54:00,1.133,19712810,1.1327,1.13296,EURUSD,109
1.13282,2018-12-05 09:55:00,1.1329,19712846,1.1326,1.13288,EURUSD,161
1.1326,2018-12-05 09:56:00,1.13281,19712873,1.1325,1.13281,EURUSD,105
1.13252,2018-12-05 09:57:00,1.13279,19712895,1.1324,1.13262,EURUSD,163
1.1326,2018-12-05 09:58:00,1.13269,19712918,1.1323,1.13251,EURUSD,170
1.13271,2018-12-05 09:59:00,1.13275,19712937,1.13241,1.13268,EURUSD,95
1.13229,2018-12-05 10:00:00,1.13272,19712979,1.1322,1.13272,EURUSD,218
1.1315,2018-12-05 10:01:00,1.13242,19713001,1.13104,1.13226,EURUSD,411
1.13236,2018-12-05 10:02:00,1.13241,19713013,1.1317,1.13194,EURUSD,327
1.13243,2018-12-05 10:03:00,1.13245,19713056,1.1321,1.1321,EURUSD,145
1.13259,2018-12-05 10:04:00,1.13279,19713081,1.1322,1.13242,EURUSD,220
1.13263,2018-12-05 10:05:00,1.1327,19713115,1.1324,1.13256,EURUSD,137
1.13277,2018-12-05 10:06:00,1.13286,19713127,1.13257,1.13262,EURUSD,174
1.13283,2018-12-05 10:07:00,1.13286,19713161,1.1325,1.13276,EURUSD,182
1.1328,2018-12-05 10:08:00,1.133,19713195,1.1327,1.13283,EURUSD,161
1.13293,2018-12-05 10:09:00,1.13295,19713223,1.1327,1.13293,EURUSD,99
1.1329,2018-12-05 10:10:00,1.13305,19713247,1.1328,1.13292,EURUSD,115
1.1332,2018-12-05 10:11:00,1.13329,19713278,1.1329,1.13299,EURUSD,170
1.13312,2018-12-05 10:12:00,1.13324,19713305,1.1329,1.1332,EURUSD,136
1.1329,2018-12-05 10:13:00,1.1332,19713323,1.1329,1.13305,EURUSD,113
1.13326,2018-12-05 10:14:00,1.13333,19713358,1.1329,1.13311,EURUSD,143
1.13312,2018-12-05 10:15:00,1.13343,19713373,1.133,1.13325,EURUSD,154
1.13338,2018-12-05 10:16:00,1.13344,19713407,1.13304,1.1331,EURUSD,153
1.1335,2018-12-05 10:17:00,1.13359,19713432,1.13328,1.13337,EURUSD,155
1.13338,2018-12-05 10:18:00,1.13352,19713468,1.13305,1.13347,EURUSD,198
1.13309,2018-12-05 10:19:00,1.13344,19713493,1.133,1.13337,EURUSD,131
1.13335,2018-12-05 10:20:00,1.13341,19713506,1.133,1.133,EURUSD,104
1.1329,2018-12-05 10:21:00,1.1334,19713540,1.1329,1.13336,EURUSD,170
1.13309,2018-12-05 10:22:00,1.13314,19713575,1.1328,1.13295,EURUSD,102
1.13317,2018-12-05 10:23:00,1.13326,19713595,1.1329,1.13308,EURUSD,116
1.13316,2018-12-05 10:24:00,1.13353,19713613,1.1331,1.1332,EURUSD,203
1.1331,2018-12-05 10:25:00,1.1335,19713652,1.133,1.13314,EURUSD,119
1.1331,2018-12-05 10:26:00,1.1334,19713675,1.133,1.13332,EURUSD,150
1.1329,2018-12-05 10:27:00,1.1332,19713702,1.1328,1.13308,EURUSD,108
1.13277,2018-12-05 10:28:00,1.13314,19713736,1.13277,1.13296,EURUSD,154
1.1328,2018-12-05 10:29:00,1.13301,19713757,1.1326,1.1327,EURUSD,152
1.13316,2018-12-05 10:30:00,1.13317,19713783,1.1326,1.13276,EURUSD,135
1.13327,2018-12-05 10:31:00,1.13328,19713813,1.1328,1.13313,EURUSD,137
1.1332,2018-12-05 10:32:00,1.13344,19713840,1.133,1.13326,EURUSD,144
1.13309,2018-12-05 10:33:00,1.13348,19713851,1.13309,1.1333,EURUSD,141
1.13298,2018-12-05 10:34:00,1.1333,19713885,1.13296,1.1331,EURUSD,105
1.13286,2018-12-05 10:35:00,1.13314,19713916,1.1327,1.133,EURUSD,89
1.13255,2018-12-05 10:36:00,1.1329,19713939,1.13253,1.1327,EURUSD,99
1.1325,2018-12-05 10:37:00,1.13273,19713968,1.1324,1.13254,EURUSD,112
1.1327,2018-12-05 10:38:00,1.1328,19714003,1.1325,1.1326,EURUSD,110
1.1327,2018-12-05 10:39:00,1.13294,19714028,1.1326,1.13272,EURUSD,90
1.13285,2018-12-05 10:40:00,1.1329,19714057,1.1326,1.13276,EURUSD,68
1.13313,2018-12-05 10:41:00,1.13315,19714065,1.1327,1.13284,EURUSD,72
1.13319,2018-12-05 10:42:00,1.1333,19714099,1.1329,1.1331,EURUSD,118
1.13296,2018-12-05 10:43:00,1.13324,19714133,1.1329,1.13318,EURUSD,126
1.13312,2018-12-05 10:44:00,1.13325,19714163,1.1328,1.1328,EURUSD,96
1.13321,2018-12-05 10:45:00,1.13321,19714195,1.1329,1.13313,EURUSD,115
1.13323,2018-12-05 10:46:00,1.13326,19714216,1.133,1.1332,EURUSD,79
1.1332,2018-12-05 10:47:00,1.13348,19714248,1.1331,1.13324,EURUSD,115
1.13358,2018-12-05 10:48:00,1.13362,19714270,1.1332,1.1333,EURUSD,154
1.13323,2018-12-05 10:49:00,1.13361,19714292,1.1331,1.13358,EURUSD,159
1.1332,2018-12-05 10:50:00,1.1334,19714324,1.1331,1.13315,EURUSD,97
1.13325,2018-12-05 10:51:00,1.13348,19714355,1.1331,1.13323,EURUSD,115
1.13314,2018-12-05 10:52:00,1.13339,19714385,1.1331,1.13326,EURUSD,135
1.13323,2018-12-05 10:53:00,1.13338,19714401,1.1331,1.13317,EURUSD,162
1.1332,2018-12-05 10:54:00,1.1333,19714428,1.133,1.13322,EURUSD,127
1.13289,2018-12-05 10:55:00,1.13322,19714445,1.13287,1.133,EURUSD,110
1.13314,2018-12-05 10:56:00,1.13328,19714488,1.1328,1.13289,EURUSD,142
1.1329,2018-12-05 10:57:00,1.13314,19714520,1.1328,1.13313,EURUSD,146
1.13334,2018-12-05 10:58:00,1.13345,19714542,1.1328,1.13304,EURUSD,200
1.1338,2018-12-05 10:59:00,1.13405,19714567,1.133,1.13337,EURUSD,308
1.13415,2018-12-05 11:00:00,1.13423,19714595,1.1337,1.13396,EURUSD,260
1.13415,2018-12-05 11:01:00,1.1343,19714624,1.134,1.13416,EURUSD,254
1.13423,2018-12-05 11:02:00,1.13429,19714651,1.1339,1.13415,EURUSD,211
1.134,2018-12-05 11:03:00,1.13439,19714679,1.13397,1.13422,EURUSD,263
1.1342,2018-12-05 11:04:00,1.13443,19714695,1.1341,1.13417,EURUSD,156
1.13437,2018-12-05 11:05:00,1.13445,19714736,1.1341,1.13432,EURUSD,123
1.13446,2018-12-05 11:06:00,1.13459,19714763,1.1342,1.1344,EURUSD,187
1.13416,2018-12-05 11:07:00,1.13452,19714779,1.1341,1.13441,EURUSD,220
1.13421,2018-12-05 11:08:00,1.1343,19714807,1.134,1.1341,EURUSD,129
1.1342,2018-12-05 11:09:00,1.1343,19714842,1.134,1.1342,EURUSD,69
1.13432,2018-12-05 11:10:00,1.13446,19714860,1.1341,1.13417,EURUSD,147
1.13412,2018-12-05 11:11:00,1.1344,19714890,1.13408,1.1342,EURUSD,122
1.13422,2018-12-05 11:12:00,1.13435,19714915,1.1341,1.13413,EURUSD,78
1.13401,2018-12-05 11:13:00,1.13425,19714927,1.1339,1.13423,EURUSD,121
1.13457,2018-12-05 11:14:00,1.13464,19714975,1.1339,1.13401,EURUSD,149
1.1347,2018-12-05 11:15:00,1.13502,19714996,1.13434,1.13458,EURUSD,177
1.1344,2018-12-05 11:16:00,1.13491,19715029,1.1344,1.1349,EURUSD,135
1.13451,2018-12-05 11:17:00,1.13451,19715052,1.1343,1.1345,EURUSD,129
1.1342,2018-12-05 11:18:00,1.13462,19715086,1.1342,1.13449,EURUSD,106
1.13448,2018-12-05 11:19:00,1.13453,19715099,1.13419,1.13423,EURUSD,105
1.1348,2018-12-05 11:20:00,1.13492,19715137,1.1343,1.13449,EURUSD,154
1.1348,2018-12-05 11:21:00,1.13492,19715154,1.13455,1.13489,EURUSD,184
1.13477,2018-12-05 11:22:00,1.135,19715189,1.1346,1.13493,EURUSD,156
1.13476,2018-12-05 11:23:00,1.1348,19715223,1.1346,1.13478,EURUSD,113
1.13479,2018-12-05 11:24:00,1.13481,19715237,1.1345,1.13477,EURUSD,136
1.13472,2018-12-05 11:25:00,1.135,19715271,1.1347,1.13479,EURUSD,218
1.1349,2018-12-05 11:26:00,1.13502,19715290,1.1345,1.13466,EURUSD,180
1.13488,2018-12-05 11:27:00,1.13504,19715323,1.1348,1.135,EURUSD,118
1.13486,2018-12-05 11:28:00,1.1349,19715346,1.1346,1.13487,EURUSD,128
1.13487,2018-12-05 11:29:00,1.13493,19715375,1.1347,1.13485,EURUSD,100
1.13482,2018-12-05 11:30:00,1.1349,19715406,1.1346,1.13487,EURUSD,111
1.13475,2018-12-05 11:31:00,1.13491,19715435,1.1346,1.13478,EURUSD,115
1.13472,2018-12-05 11:32:00,1.13487,19715461,1.1346,1.13473,EURUSD,110
1.13471,2018-12-05 11:33:00,1.1348,19715486,1.1345,1.13473,EURUSD,77
1.1345,2018-12-05 11:34:00,1.1347,19715518,1.1344,1.1347,EURUSD,104
1.13456,2018-12-05 11:35:00,1.13464,19715534,1.1344,1.13461,EURUSD,105
1.13467,2018-12-05 11:36:00,1.13473,19715567,1.1344,1.13457,EURUSD,97
1.13457,2018-12-05 11:37:00,1.1347,19715596,1.1344,1.13467,EURUSD,61
1.13471,2018-12-05 11:38:00,1.13484,19715621,1.1345,1.13455,EURUSD,90
1.13471,2018-12-05 11:39:00,1.13484,19715652,1.1345,1.13471,EURUSD,45
1.13451,2018-12-05 11:40:00,1.13472,19715670,1.13449,1.13472,EURUSD,156
1.13458,2018-12-05 11:41:00,1.13466,19715694,1.1344,1.1345,EURUSD,132
1.13461,2018-12-05 11:42:00,1.1348,19715724,1.1345,1.13462,EURUSD,102
1.13453,2018-12-05 11:43:00,1.1347,19715761,1.1344,1.1345,EURUSD,104
1.13459,2018-12-05 11:44:00,1.1347,19715782,1.1344,1.1346,EURUSD,93
1.13463,2018-12-05 11:45:00,1.13467,19715810,1.1344,1.1346,EURUSD,62
1.1346,2018-12-05 11:46:00,1.1348,19715837,1.1345,1.13465,EURUSD,71
1.1348,2018-12-05 11:47:00,1.13485,19715866,1.1346,1.13473,EURUSD,92
1.1349,2018-12-05 11:48:00,1.13495,19715887,1.1346,1.13484,EURUSD,72
1.13491,2018-12-05 11:49:00,1.13505,19715908,1.1348,1.13494,EURUSD,89
1.1349,2018-12-05 11:50:00,1.13504,19715933,1.1347,1.13489,EURUSD,83
1.13516,2018-12-05 11:51:00,1.13522,19715969,1.1349,1.13497,EURUSD,106
1.135,2018-12-05 11:52:00,1.13518,19716001,1.1349,1.13514,EURUSD,81
1.135,2018-12-05 11:53:00,1.1352,19716019,1.1349,1.13506,EURUSD,70
1.13514,2018-12-05 11:54:00,1.13515,19716045,1.1349,1.13506,EURUSD,81
1.13507,2018-12-05 11:55:00,1.1352,19716078,1.1349,1.13512,EURUSD,74
1.13516,2018-12-05 11:56:00,1.13519,19716111,1.1349,1.13508,EURUSD,92
1.1349,2018-12-05 11:57:00,1.1352,19716127,1.1349,1.13512,EURUSD,86
1.1348,2018-12-05 11:58:00,1.1351,19716162,1.1348,1.13507,EURUSD,96
1.1349,2018-12-05 11:59:00,1.13509,19716193,1.1347,1.135,EURUSD,63
1.1349,2018-12-05 12:00:00,1.135,19716214,1.1347,1.13487,EURUSD,70
1.13495,2018-12-05 12:01:00,1.135,19716249,1.1347,1.13491,EURUSD,67
1.13496,2018-12-05 12:02:00,1.13502,19716263,1.1348,1.13495,EURUSD,50
1.13483,2018-12-05 12:03:00,1.13501,19716302,1.1347,1.13497,EURUSD,80
1.1347,2018-12-05 12:04:00,1.13503,19716327,1.1347,1.13482,EURUSD,41
1.13468,2018-12-05 12:05:00,1.1348,19716348,1.1345,1.1348,EURUSD,79
1.13468,2018-12-05 12:06:00,1.13481,19716375,1.1345,1.13467,EURUSD,45
1.1344,2018-12-05 12:07:00,1.1347,19716396,1.1344,1.1346,EURUSD,63
1.1345,2018-12-05 12:08:00,1.13461,19716436,1.1343,1.13456,EURUSD,88
1.13458,2018-12-05 12:09:00,1.1346,19716464,1.1342,1.13447,EURUSD,113
1.13456,2018-12-05 12:10:00,1.13461,19716482,1.1344,1.13456,EURUSD,80
1.13452,2018-12-05 12:11:00,1.1346,19716510,1.1343,1.13452,EURUSD,84
1.1347,2018-12-05 12:12:00,1.1347,19716532,1.1344,1.13451,EURUSD,70
1.1348,2018-12-05 12:13:00,1.13483,19716566,1.1345,1.1347,EURUSD,71
1.13499,2018-12-05 12:14:00,1.135,19716599,1.1346,1.1346,EURUSD,79
1.13503,2018-12-05 12:15:00,1.1351,19716622,1.1348,1.13499,EURUSD,53
1.135,2018-12-05 12:16:00,1.1351,19716651,1.1348,1.1351,EURUSD,29
1.135,2018-12-05 12:17:00,1.13501,19716659,1.1348,1.13496,EURUSD,55
1.13488,2018-12-05 12:18:00,1.13505,19716700,1.1348,1.13501,EURUSD,58
1.1349,2018-12-05 12:19:00,1.13511,19716721,1.1347,1.1348,EURUSD,68
1.13502,2018-12-05 12:20:00,1.1351,19716751,1.1348,1.13486,EURUSD,45
1.13513,2018-12-05 12:21:00,1.13515,19716782,1.1349,1.135,EURUSD,57
1.13518,2018-12-05 12:22:00,1.13526,19716815,1.135,1.1352,EURUSD,61
1.13512,2018-12-05 12:23:00,1.1352,19716831,1.1349,1.1352,EURUSD,70
1.13557,2018-12-05 12:24:00,1.13584,19716863,1.13511,1.13514,EURUSD,210
1.13566,2018-12-05 12:25:00,1.13568,19716885,1.1352,1.13558,EURUSD,108
1.13544,2018-12-05 12:26:00,1.13573,19716916,1.13544,1.13564,EURUSD,85
1.13543,2018-12-05 12:27:00,1.13575,19716945,1.1353,1.13545,EURUSD,92
1.1354,2018-12-05 12:28:00,1.13554,19716978,1.1352,1.13542,EURUSD,48
1.1353,2018-12-05 12:29:00,1.13548,19716997,1.1351,1.13539,EURUSD,92
1.13519,2018-12-05 12:30:00,1.13534,19717018,1.135,1.13529,EURUSD,77
1.1352,2018-12-05 12:31:00,1.13531,19717057,1.135,1.13517,EURUSD,119
1.13522,2018-12-05 12:32:00,1.13532,19717076,1.1351,1.13529,EURUSD,65
1.13525,2018-12-05 12:33:00,1.13531,19717110,1.135,1.13521,EURUSD,44
1.13524,2018-12-05 12:34:00,1.1353,19717138,1.135,1.1352,EURUSD,62
1.1351,2018-12-05 12:35:00,1.1353,19717166,1.135,1.13526,EURUSD,55
1.13517,2018-12-05 12:36:00,1.1352,19717188,1.135,1.13513,EURUSD,63
1.13515,2018-12-05 12:37:00,1.13527,19717213,1.1349,1.13518,EURUSD,71
1.13532,2018-12-05 12:38:00,1.13534,19717246,1.1351,1.13512,EURUSD,71
1.13524,2018-12-05 12:39:00,1.13543,19717269,1.1351,1.1353,EURUSD,63
1.13502,2018-12-05 12:40:00,1.13545,19717294,1.13501,1.13524,EURUSD,52
1.13507,2018-12-05 12:41:00,1.13525,19717326,1.1349,1.13502,EURUSD,59
1.1351,2018-12-05 12:42:00,1.13514,19717345,1.135,1.135,EURUSD,39
1.1351,2018-12-05 12:43:00,1.1353,19717369,1.135,1.13515,EURUSD,91
1.13524,2018-12-05 12:44:00,1.1353,19717405,1.135,1.13521,EURUSD,31
1.13512,2018-12-05 12:45:00,1.1353,19717437,1.135,1.13523,EURUSD,61
1.13506,2018-12-05 12:46:00,1.13513,19717455,1.1349,1.13513,EURUSD,63
1.13514,2018-12-05 12:47:00,1.1352,19717487,1.1349,1.135,EURUSD,48
1.1351,2018-12-05 12:48:00,1.13513,19717504,1.1349,1.13513,EURUSD,40
1.13508,2018-12-05 12:49:00,1.13511,19717542,1.1349,1.135,EURUSD,54
1.1351,2018-12-05 12:50:00,1.13513,19717569,1.1349,1.1349,EURUSD,51
1.13507,2018-12-05 12:51:00,1.1352,19717593,1.1349,1.13512,EURUSD,52
1.1351,2018-12-05 12:52:00,1.13514,19717626,1.1349,1.13509,EURUSD,30
1.13517,2018-12-05 12:53:00,1.1352,19717636,1.1349,1.13514,EURUSD,30
1.1351,2018-12-05 12:54:00,1.13523,19717666,1.135,1.135,EURUSD,60
1.13502,2018-12-05 12:55:00,1.1352,19717706,1.1349,1.13517,EURUSD,88
1.13502,2018-12-05 12:56:00,1.13507,19717724,1.1349,1.135,EURUSD,51
1.13512,2018-12-05 12:57:00,1.13513,19717739,1.1348,1.13502,EURUSD,68
1.13521,2018-12-05 12:58:00,1.13522,19717778,1.135,1.13513,EURUSD,108
1.13492,2018-12-05 12:59:00,1.13524,19717814,1.13487,1.13523,EURUSD,72
1.13498,2018-12-05 13:00:00,1.13519,19717837,1.1348,1.1349,EURUSD,102
1.13502,2018-12-05 13:01:00,1.13506,19717856,1.1348,1.13499,EURUSD,103
1.13523,2018-12-05 13:02:00,1.13525,19717890,1.1348,1.13503,EURUSD,89
1.1353,2018-12-05 13:03:00,1.13538,19717918,1.135,1.13525,EURUSD,135
1.1351,2018-12-05 13:04:00,1.13525,19717941,1.1349,1.13525,EURUSD,47
1.1351,2018-12-05 13:05:00,1.13513,19717975,1.1349,1.13511,EURUSD,18
1.1349,2018-12-05 13:06:00,1.13514,19718001,1.1349,1.13514,EURUSD,13
1.1351,2018-12-05 13:07:00,1.13514,19718029,1.1349,1.135,EURUSD,44
1.135,2018-12-05 13:08:00,1.13512,19718057,1.1349,1.135,EURUSD,40
1.1351,2018-12-05 13:09:00,1.13517,19718076,1.1348,1.1349,EURUSD,30
1.13511,2018-12-05 13:10:00,1.13523,19718086,1.135,1.13518,EURUSD,77
1.13511,2018-12-05 13:11:00,1.1352,19718134,1.1349,1.13511,EURUSD,40
1.13507,2018-12-05 13:12:00,1.1352,19718154,1.1349,1.135,EURUSD,45
1.13512,2018-12-05 13:13:00,1.13516,19718175,1.1349,1.13509,EURUSD,24
1.1351,2018-12-05 13:14:00,1.1352,19718220,1.135,1.13513,EURUSD,42
1.13507,2018-12-05 13:15:00,1.1352,19718246,1.1349,1.13514,EURUSD,58
1.135,2018-12-05 13:16:00,1.1351,19718270,1.1348,1.13509,EURUSD,72
1.1349,2018-12-05 13:17:00,1.13503,19718299,1.1348,1.135,EURUSD,12
1.1349,2018-12-05 13:18:00,1.13501,19718312,1.1348,1.13499,EURUSD,34
1.13475,2018-12-05 13:19:00,1.13499,19718346,1.1346,1.13495,EURUSD,61
1.13476,2018-12-05 13:20:00,1.1348,19718381,1.1346,1.1347,EURUSD,42
1.1347,2018-12-05 13:21:00,1.1348,19718405,1.1346,1.1348,EURUSD,23
1.1346,2018-12-05 13:22:00,1.13482,19718433,1.1346,1.1348,EURUSD,44
1.13486,2018-12-05 13:23:00,1.13494,19718450,1.1346,1.1348,EURUSD,70
1.1347,2018-12-05 13:24:00,1.13494,19718483,1.1347,1.13487,EURUSD,70
1.1348,2018-12-05 13:25:00,1.13497,19718516,1.1346,1.13479,EURUSD,82
1.13482,2018-12-05 13:26:00,1.13494,19718536,1.1347,1.13492,EURUSD,45
1.13476,2018-12-05 13:27:00,1.13483,19718569,1.1346,1.1347,EURUSD,31
1.1347,2018-12-05 13:28:00,1.1349,19718597,1.1346,1.13476,EURUSD,46
1.13487,2018-12-05 13:29:00,1.1349,19718621,1.1347,1.13486,EURUSD,45
1.13477,2018-12-05 13:30:00,1.13496,19718640,1.1347,1.1348,EURUSD,58
1.1347,2018-12-05 13:31:00,1.13498,19718677,1.1347,1.13481,EURUSD,68
1.13496,2018-12-05 13:32:00,1.13502,19718706,1.1348,1.135,EURUSD,59
1.13486,2018-12-05 13:33:00,1.13501,19718727,1.1347,1.13497,EURUSD,57
1.13465,2018-12-05 13:34:00,1.1349,19718750,1.1346,1.13484,EURUSD,75
1.13488,2018-12-05 13:35:00,1.13493,19718772,1.1345,1.13466,EURUSD,89
1.135,2018-12-05 13:36:00,1.135,19718808,1.1347,1.13489,EURUSD,51
1.13489,2018-12-05 13:37:00,1.13491,19718836,1.1347,1.13491,EURUSD,88
1.1348,2018-12-05 13:38:00,1.13499,19718860,1.1347,1.13491,EURUSD,61
1.13509,2018-12-05 13:39:00,1.13514,19718889,1.1348,1.13495,EURUSD,60
1.1351,2018-12-05 13:40:00,1.13511,19718921,1.1349,1.13509,EURUSD,52
1.13501,2018-12-05 13:41:00,1.13507,19718942,1.1348,1.13507,EURUSD,35
1.1349,2018-12-05 13:42:00,1.13504,19718968,1.1349,1.13501,EURUSD,17
1.13486,2018-12-05 13:43:00,1.13505,19718993,1.1348,1.13502,EURUSD,43
1.13482,2018-12-05 13:44:00,1.13493,19719026,1.1347,1.13486,EURUSD,55
1.1347,2018-12-05 13:45:00,1.1349,19719056,1.1346,1.13484,EURUSD,66
1.1349,2018-12-05 13:46:00,1.13504,19719081,1.1346,1.13477,EURUSD,86
1.1349,2018-12-05 13:47:00,1.135,19719110,1.1347,1.13497,EURUSD,53
1.13485,2018-12-05 13:48:00,1.13494,19719131,1.1347,1.13489,EURUSD,39
1.13483,2018-12-05 13:49:00,1.1349,19719162,1.1346,1.13485,EURUSD,41
1.13485,2018-12-05 13:50:00,1.1349,19719183,1.1346,1.1348,EURUSD,44
1.13483,2018-12-05 13:51:00,1.1349,19719209,1.1346,1.1348,EURUSD,41
1.13478,2018-12-05 13:52:00,1.1349,19719242,1.1346,1.13484,EURUSD,31
1.1348,2018-12-05 13:53:00,1.1348,19719272,1.1346,1.1346,EURUSD,55
1.1347,2018-12-05 13:54:00,1.13494,19719290,1.1346,1.13472,EURUSD,65
1.13492,2018-12-05 13:55:00,1.135,19719326,1.13472,1.13491,EURUSD,34
1.1348,2018-12-05 13:56:00,1.13496,19719347,1.1347,1.13494,EURUSD,27
1.135,2018-12-05 13:57:00,1.13501,19719374,1.1348,1.13495,EURUSD,40
1.13476,2018-12-05 13:58:00,1.135,19719403,1.1346,1.135,EURUSD,81
1.13456,2018-12-05 13:59:00,1.135,19719429,1.1345,1.13475,EURUSD,145
1.1343,2018-12-05 14:00:00,1.13478,19719456,1.1343,1.13457,EURUSD,128
1.1345,2018-12-05 14:01:00,1.1346,19719479,1.1343,1.13448,EURUSD,96
1.13449,2018-12-05 14:02:00,1.1346,19719493,1.1343,1.13451,EURUSD,68
1.13452,2018-12-05 14:03:00,1.1346,19719526,1.1343,1.13451,EURUSD,70
1.13448,2018-12-05 14:04:00,1.1346,19719563,1.1343,1.1343,EURUSD,84
1.13448,2018-12-05 14:05:00,1.1346,19719587,1.1343,1.1343,EURUSD,39
1.13453,2018-12-05 14:06:00,1.13458,19719617,1.1343,1.13451,EURUSD,49
1.13458,2018-12-05 14:07:00,1.13461,19719649,1.1343,1.13452,EURUSD,46
1.1344,2018-12-05 14:08:00,1.1346,19719675,1.1344,1.13458,EURUSD,34
1.13458,2018-12-05 14:09:00,1.13461,19719695,1.1344,1.13452,EURUSD,59
1.13461,2018-12-05 14:10:00,1.13463,19719730,1.1344,1.13459,EURUSD,56
1.1345,2018-12-05 14:11:00,1.13461,19719749,1.1344,1.1346,EURUSD,23
1.13458,2018-12-05 14:12:00,1.13462,19719780,1.1344,1.13456,EURUSD,29
1.13457,2018-12-05 14:13:00,1.1346,19719812,1.1344,1.1346,EURUSD,20
1.13456,2018-12-05 14:14:00,1.1346,19719834,1.1344,1.13458,EURUSD,21
1.1344,2018-12-05 14:15:00,1.1346,19719867,1.1343,1.13459,EURUSD,24
1.13453,2018-12-05 14:16:00,1.1346,19719894,1.1344,1.13454,EURUSD,30
1.1345,2018-12-05 14:17:00,1.13463,19719918,1.1344,1.13452,EURUSD,57
1.13464,2018-12-05 14:18:00,1.1347,19719942,1.1344,1.13464,EURUSD,46
1.13457,2018-12-05 14:19:00,1.1347,19719972,1.1344,1.13469,EURUSD,28
1.13448,2018-12-05 14:20:00,1.13465,19720002,1.1344,1.1345,EURUSD,34
1.1344,2018-12-05 14:21:00,1.13455,19720026,1.1343,1.1343,EURUSD,44
1.1344,2018-12-05 14:22:00,1.1345,19720046,1.1343,1.1345,EURUSD,9
1.13453,2018-12-05 14:23:00,1.1346,19720074,1.1344,1.1345,EURUSD,38
1.13462,2018-12-05 14:24:00,1.1347,19720109,1.1343,1.13452,EURUSD,44
1.1346,2018-12-05 14:25:00,1.13471,19720132,1.1344,1.1347,EURUSD,42
1.1344,2018-12-05 14:26:00,1.1347,19720161,1.1344,1.13463,EURUSD,50
1.13469,2018-12-05 14:27:00,1.1347,19720188,1.1345,1.13462,EURUSD,22
1.13467,2018-12-05 14:28:00,1.13475,19720218,1.1345,1.1345,EURUSD,42
1.1346,2018-12-05 14:29:00,1.1348,19720244,1.1346,1.1346,EURUSD,42
1.1346,2018-12-05 14:30:00,1.1348,19720272,1.1345,1.1348,EURUSD,40
1.13459,2018-12-05 14:31:00,1.13465,19720279,1.1344,1.13462,EURUSD,65
1.1346,2018-12-05 14:32:00,1.13477,19720307,1.1344,1.13458,EURUSD,75
1.1347,2018-12-05 14:33:00,1.1348,19720334,1.1345,1.13478,EURUSD,48
1.1347,2018-12-05 14:34:00,1.1348,19720375,1.1346,1.13475,EURUSD,17
1.1347,2018-12-05 14:35:00,1.1349,19720397,1.1346,1.1348,EURUSD,11
1.13464,2018-12-05 14:36:00,1.1349,19720422,1.1345,1.13472,EURUSD,50
1.13456,2018-12-05 14:37:00,1.1347,19720453,1.1345,1.13469,EURUSD,35
1.13451,2018-12-05 14:38:00,1.1347,19720482,1.1344,1.1347,EURUSD,37
1.13453,2018-12-05 14:39:00,1.1346,19720501,1.1344,1.1345,EURUSD,57
1.1345,2018-12-05 14:40:00,1.1347,19720537,1.1343,1.13452,EURUSD,67
1.13463,2018-12-05 14:41:00,1.1347,19720548,1.1345,1.13466,EURUSD,28
1.13449,2018-12-05 14:42:00,1.1347,19720572,1.13442,1.13465,EURUSD,61
1.1342,2018-12-05 14:43:00,1.13455,19720616,1.1342,1.13449,EURUSD,22
1.13439,2018-12-05 14:44:00,1.13451,19720636,1.1342,1.1343,EURUSD,48
1.13432,2018-12-05 14:45:00,1.1344,19720665,1.1341,1.13438,EURUSD,64
1.1344,2018-12-05 14:46:00,1.13445,19720693,1.1341,1.13432,EURUSD,75
